Date,SOILT_P1_5cm,SOILT_P2_5cm,SOILT_P3_5cm,SOILT_5cm_gf,SOILT_P1_10cm,SOILT_P2_10cm,SOILT_P3_10cm,SOILT_10cm_gf,SOILT_P1_30cm,SOILT_P2_30cm,SOILT_P3_30cm,SOILT_30cm_gf,SOILT_P1_60cm,SOILT_P2_60cm,SOILT_P3_60cm,SOILT_60cm_gf,SWC_P1_5cm,SWC_P2_5cm,SWC_P3_5cm,SWC_5cm_gf,SWC_P1_10cm,SWC_P2_10cm,SWC_P3_10cm,SWC_10cm_gf,SWC_P1_30cm,SWC_P2_30cm,SWC_P3_30cm,SWC_30cm_gf,SWC_P1_60cm,SWC_P2_60cm,SWC_P3_60cm,SWC_60cm_gf
03/11/2020,0.840148183333333,0.937035985416666,0.611721141666667,0.796301770138889,5.50767214583334,1.10736177083333,0.959602797916667,2.52487890486111,1.82970008333333,1.73576525,1.45670564583333,1.67405699305556,3.9783255,2.41637564583333,NaN,3.19735057291667,0.318474985591479,0.348570226145897,0.283146175876462,0.316730462537946,0.284823572148195,0.312760907828179,0.312355863676105,0.30331344788416,0.283357673372995,0.252172318375268,0.264177766795552,0.266569252847938,0.147579919533404,0.35792488237212,0.170203655942005,0.225236152615843
03/12/2020,0.810067072916667,0.920326239583333,0.57101483125,0.767136047916667,5.47557883333333,1.07087989583333,0.905198416666667,2.48388571527778,1.78102402083333,1.67493095833333,1.411966,1.62264032638889,3.93931158333333,2.36953497916667,NaN,3.15442328125,0.328893567014549,0.358299590038169,0.300057615737876,0.329083590930198,0.293619432507255,0.321948961574601,0.33356353744031,0.316377310507389,0.295405219300145,0.259220525444455,0.287047752957054,0.280557832567218,0.201261208193488,0.383096488884841,0.222986234359239,0.269114643812523
03/13/2020,0.778960552083333,0.827509454166666,0.553534504166667,0.720001503472222,5.44672429166667,1.00026082291667,0.891091560416666,2.44602555833333,1.7552621875,1.48652441666667,1.38374008333333,1.54184222916667,3.90333141666667,2.20223022916667,NaN,3.05278082291667,0.3393038624643,0.393541921758812,0.304002843669189,0.345616209297434,0.295281066396017,0.347130074999693,0.339293902041864,0.327235014479191,0.299185407873089,0.275617435933227,0.296742942461589,0.290515262089302,0.307807677436156,0.420571479213607,0.267547469630267,0.331975542093344
03/14/2020,0.779166216666666,0.79506545,0.61139858125,0.728543415972222,5.432187375,0.9199876875,0.939339833333333,2.43050496527778,1.7445903125,1.39665047916667,1.37990414583333,1.5070483125,3.88957989583333,2.02936054166667,NaN,2.95947021875,0.336014987705275,0.364993098295748,0.293553597269007,0.33152056109001,0.29192354446246,0.326387875482817,0.331479037555758,0.316596819167012,0.298268827285369,0.265355661684951,0.296512460750332,0.286712316573551,0.362155429779325,0.423879738821682,0.301601002116543,0.362545390239184
03/15/2020,0.791355352083333,0.850345295833333,0.634402377083333,0.758701008333333,5.44283910416666,0.988549985416666,0.9586347125,2.46334126736111,1.7504385625,1.48224089583333,1.39273610416667,1.5418051875,3.87852510416667,2.08009972916667,NaN,2.97931241666667,0.332589910973825,0.354397402378003,0.292283411298133,0.32642357488332,0.289788427151204,0.317122369713643,0.330379942672503,0.31243024651245,0.297581210789983,0.260996888041116,0.297352715120305,0.285310271317135,0.39070509913877,0.422923860739682,0.314815338353562,0.376148099410671
03/16/2020,0.81079186875,0.952141733333333,0.606199477083333,0.789711026388889,5.45152235416667,1.09109994583333,0.925019877083333,2.48921405902778,1.74859358333333,1.53309608333333,1.39116522916667,1.55761829861111,3.87006016666667,2.12766535416667,NaN,2.99886276041667,0.337881654375513,0.358741047807152,0.298438258211514,0.33168698679806,0.295843098003122,0.320691874424822,0.346180073297348,0.320905015241764,0.300705834245171,0.263251766670058,0.302379296017885,0.288778965644371,0.400997096822463,0.424614750179151,0.327642046168655,0.384417964390089
03/17/2020,0.843458604166667,1.20807020833333,0.610281097916667,0.887269970138889,5.48219110416667,1.35002795833333,0.930304104166667,2.58750772222222,1.743991625,1.61235085416667,1.34505097916667,1.56713115277778,3.84021983333333,2.15589366666667,NaN,2.99805675,0.335449427006961,0.351794735753417,0.29745138009269,0.328231847617689,0.294664894063841,0.314443764663456,0.342373154239369,0.317160604322222,0.300873104251597,0.262148950722195,0.302944945435089,0.28865566680296,0.408848624293606,0.426226790476627,0.341665908973603,0.392247107914612
03/18/2020,0.84264755625,1.25770483333333,0.648158179166667,0.916170189583333,5.47923627083333,1.47423875,0.962403741666667,2.63862625416667,1.78063747916667,1.74323870833333,1.36177977083333,1.62855198611111,3.82980629166667,2.2139526875,NaN,3.02187948958333,0.329637570380166,0.342428030001803,0.291188378814652,0.321084659732207,0.289331558076838,0.305200624472208,0.331847124682569,0.308793102410538,0.297496581726029,0.257542591895811,0.299512962735096,0.284850712118979,0.411587808407895,0.423417879916179,0.343071675001699,0.392692454441924
03/19/2020,0.852160658333333,1.18955445833333,0.67510838125,0.905607832638889,5.474861375,1.41855435416667,0.995415804166667,2.62961051111111,1.78932875,1.81340610416667,1.37782189583333,1.66018558333333,3.8427925,2.28396775,NaN,3.063380125,0.322906834516839,0.333688862471553,0.285155579530438,0.313917092172943,0.283272747750549,0.29715799132838,0.322199622079547,0.300876787052826,0.293743374991211,0.25285400258917,0.295206224072358,0.280601200550913,0.412307355202229,0.420228850490054,0.341071308991517,0.3912025048946
03/20/2020,0.86518064375,1.10674689583333,0.704834620833333,0.892254053472223,5.47244777083333,1.32271077083333,1.03312663541667,2.60942839236111,1.811083,1.84761775,1.41308247916667,1.69059440972222,3.86375060416667,2.3466931875,NaN,3.10522189583333,0.317688934806523,0.325369104006768,0.278958491512598,0.307338843441963,0.2777337712055,0.289992354465652,0.313453453295135,0.293726526322096,0.289402763914617,0.247764558828225,0.291507001400327,0.27622477471439,0.411890386954936,0.416952094329906,0.339611367648168,0.389484616311004
03/21/2020,0.876436977083334,0.9997396375,0.733114245833333,0.869763620138889,5.47862208333333,1.22149233333333,1.05981135416667,2.58664192361111,1.82522233333333,1.83943564583333,1.44322460416667,1.70262752777778,3.87471791666667,2.39223972916667,NaN,3.13347882291667,0.319339213766527,0.329357288466867,0.274603134630992,0.307766545621462,0.277231743912853,0.299813483855949,0.309252105276215,0.295432444348339,0.288016581316943,0.248360188442522,0.288843977645596,0.275073582468354,0.411603927071735,0.415057299204882,0.338094674013803,0.388251966763473
03/22/2020,0.863918620833333,0.970870129166667,0.735965829166667,0.856918193055556,5.46058679166667,1.16654527083333,1.05819285416667,2.56177497222222,1.82550864583333,1.80358902083333,1.45129683333333,1.69346483333333,3.88062610416667,2.3911450625,NaN,3.13588558333333,0.322696316475685,0.336167551182076,0.274960886884651,0.311274918180804,0.27955789869662,0.307227816948011,0.312563883278612,0.299783199641081,0.289845341480154,0.253495733688543,0.288614013707216,0.277318362958637,0.413535477929849,0.418444408156214,0.337433449321295,0.389804445135786
03/23/2020,0.881765047916667,1.11743757916667,0.720746570833333,0.906649732638889,5.46677404166667,1.27202029166667,1.06591045833333,2.60156826388889,1.8186515625,1.80337479166667,1.46282145833333,1.69494927083333,3.8706318125,2.40385845833333,NaN,3.13724513541667,0.333398539045539,0.339185817554829,0.283690511270912,0.318758289290427,0.288624327739584,0.311218725662732,0.327177841672765,0.309006965025027,0.294724570653533,0.255699367210297,0.292748004341777,0.281057314068535,0.41662977234882,0.419476087826448,0.340041784747137,0.392049214974135
03/24/2020,0.906348135416667,2.100327125,0.66187710625,1.22285078888889,5.48144352083333,1.97615372916667,1.00692308541667,2.82150677847222,1.77832691666667,1.84143522916667,1.42347277083333,1.68107830555556,3.8430180625,2.39679270833333,NaN,3.11990538541667,0.347269079726916,0.342918035825332,0.303660953376089,0.331282689642779,0.301342781483049,0.312074035280281,0.3468811561511,0.32009932430481,0.305078541402418,0.260867867470732,0.302807921241369,0.289584776704839,0.421906903966618,0.423039631795889,0.35143533231748,0.398793956026662
03/25/2020,0.918125368750001,2.355558375,0.662665054166667,1.31211626597222,5.508314875,2.3787395625,0.988572189583333,2.95854220902778,1.7897520625,2.05922785416667,1.38481454166667,1.74459815277778,3.82613,2.43136547916667,NaN,3.12874773958333,0.340006897179477,0.337887140404591,0.302672132341954,0.326855389975341,0.295769222284042,0.304267206309266,0.337471058824693,0.312502495806001,0.303761240603933,0.259152722336258,0.303642298176607,0.288852087038933,0.422987823377814,0.423887007965512,0.356573630891347,0.401149487411557
03/26/2020,1.23723727708333,3.1489679375,0.622804,1.66966973819444,5.710120875,2.923683875,0.979325097916666,3.20437661597222,1.84734152083333,2.24136016666667,1.3890973125,1.825933,3.84076764583333,2.52904314583333,NaN,3.18490539583333,0.345806608591971,0.332674990975135,0.317135892409607,0.331872497325571,0.301481700128245,0.297775201103482,0.342286837826142,0.31384791301929,0.304675013249588,0.256934423532269,0.30499893984397,0.288869458875276,0.423846173367508,0.421930282548775,0.356708859631471,0.400828438515918
03/27/2020,1.77835979166667,3.00520054166667,0.62495899375,1.80283977569444,5.99183427083333,2.95737220833333,0.949323864583333,3.29951011458333,1.996842875,2.41599977083333,1.34590641666667,1.91958302083333,3.87346725,2.61641527083333,NaN,3.24494126041667,0.337619676791706,0.32813773907145,0.311696900295194,0.325818105386116,0.297617885048507,0.293251642319021,0.338004528846398,0.309624685404642,0.302810426838751,0.254612963951077,0.305023991724715,0.287482460838181,0.424346307664941,0.420846837275523,0.357684353201417,0.400959166047294
03/28/2020,1.2574009,2.16130566666667,0.652513183333333,1.35707325,5.685603375,2.34448375,0.968927147916667,2.99967142430555,2.10038645833333,2.46894079166667,1.33896722916667,1.96943149305556,3.93788929166667,2.699275,NaN,3.31858214583333,0.334822303617587,0.330456734912944,0.300774536455968,0.322017858328833,0.291749675644055,0.294340094017207,0.333267944306418,0.30645257132256,0.298792543507292,0.252628607634667,0.302064640495672,0.284495263879211,0.423459535742383,0.418934654314532,0.354980549705492,0.399124913254136
03/29/2020,1.76176816458333,2.99589096458333,0.632624514583333,1.79676121458333,5.8732825,2.6876765,0.976793847916667,3.17925094930556,2.04539685416667,2.38078327083333,1.35259352083333,1.92625788194444,3.97475525,2.74736535416667,NaN,3.36106030208333,0.332308525051458,0.32797147152582,0.305911116578258,0.322063704385179,0.293927220633534,0.293517997132371,0.33950410035321,0.308983106039705,0.298814326256561,0.253389270399459,0.303310710759843,0.285171435805287,0.423567514286122,0.418668069389402,0.355287788502974,0.399174457392833
03/30/2020,2.16396845416667,3.59554839583333,0.632070435416667,2.13052909513889,6.26963960416666,3.40113189583333,0.947625910416666,3.53946580347222,2.22256608333333,2.62437560416667,1.32820210416667,2.05838126388889,3.99380654166667,2.77700652083333,NaN,3.38540653125,0.325400149315136,0.322839471390801,0.309570990584196,0.319270203763378,0.287479543551553,0.288162123625929,0.339331262540942,0.304990976572808,0.297210856371368,0.252224845082634,0.305307666073826,0.284914455842609,0.423990878577819,0.418660606247279,0.357793599952957,0.400148361592685
03/31/2020,3.79417613541667,4.73563452083333,0.590803360416667,3.04020467222222,7.30898922916667,4.162127,0.9191070125,4.13007441388889,2.54181577083333,2.90171220833333,1.32683852083333,2.25678883333333,4.09099560416667,2.89257560416667,NaN,3.49178560416667,0.312914502748027,0.315135824117134,0.319699418515423,0.315916581793528,0.278078302221369,0.282636978762733,0.345654478239598,0.302123253074567,0.293229701507899,0.250211324527534,0.308688932268892,0.284043319434775,0.4227342622288,0.417713698274822,0.36055051029683,0.40033282360015
04/01/2020,5.37482027083333,5.8615450625,0.549834458333333,3.92873326388889,8.56920154166666,5.32415547916667,0.881562216666667,4.92497307916666,3.39743420833333,3.48899122916667,1.27874308333333,2.72172284027778,4.29029897916667,3.07506735416667,NaN,3.68268316666667,0.304273920422268,0.307875248998236,0.325975173416458,0.312708114278987,0.271434192444367,0.276487843928683,0.346926341691604,0.298282792688218,0.289082683462922,0.2480336378411,0.311592851756899,0.282903057686974,0.421120297993935,0.417033012405254,0.363437214967622,0.40053017512227
04/02/2020,5.738698875,6.11732464583334,0.54011990625,4.13204780902778,8.941538,5.63113,0.863368566666667,5.14534552222222,4.03962104166667,3.95154647916667,1.26796622916667,3.08637791666667,4.61886975,3.35392170833333,NaN,3.98639572916667,0.297645624115911,0.301852404752926,0.32974634582578,0.309748124898206,0.265050585911968,0.271037705243104,0.348797787308462,0.294962026154511,0.283544532415945,0.24445783168349,0.313262199689297,0.28042152126291,0.417798566607021,0.414947225958605,0.363883439862037,0.398876410809221
04/03/2020,6.270971375,6.43882779166667,0.5517817625,4.42052697638889,9.35508360416666,5.97027908333333,0.885231125,5.40353127083333,4.4677693125,4.31047404166667,1.35232233333333,3.37685522916667,4.92911908333333,3.61666229166667,NaN,4.2728906875,0.291343554694791,0.29587058875677,0.330554319261624,0.305922820904395,0.259368497182289,0.265737290313094,0.343696209983407,0.289600665826263,0.278842487877233,0.240472948147316,0.312852255959495,0.277389230661348,0.414230436823668,0.412488259554963,0.362750549744203,0.396489748707611
04/04/2020,6.03586129166667,6.069578,0.634442864583333,4.24662738541667,9.26015495833333,5.89126258333333,1.0640529,5.40515681388889,4.80854727083333,4.63196125,1.68562345833333,3.70871065972222,5.23353295833333,3.8850996875,NaN,4.55931632291667,0.288561922129147,0.292781558215324,0.330637512158428,0.303993664167633,0.255944514830256,0.262072911550819,0.334000779918331,0.284006068766469,0.275082812934921,0.236616286064167,0.308995418579652,0.273564839192913,0.411217178618086,0.409621167309636,0.359121469742135,0.393319938556619
04/05/2020,6.86252902083333,6.86985316666667,0.883419164583333,4.87193378402778,9.79533885416667,6.36157339583333,1.4995605625,5.8854909375,5.01452052083333,4.77826585416667,2.152174375,3.98165358333333,5.4762440625,4.0999506875,NaN,4.788097375,0.283264717932725,0.286729394590463,0.333866176399541,0.301286762974243,0.251869844584706,0.257446809061381,0.325502245606987,0.278272966417692,0.27206963255581,0.232995588376811,0.30584146333711,0.270302228089911,0.408156190009568,0.406396678218409,0.356941602900486,0.390498157042821
04/06/2020,7.12268170833333,7.47532370833333,1.5455564375,5.38118728472222,10.0633259583333,6.99678652083333,2.28167427083333,6.44726225,5.4013970625,5.159675625,2.71858391666667,4.42655220138889,5.7055903125,4.3220460625,NaN,5.0138181875,0.279346300479129,0.280556211907509,0.331744275341004,0.297215595909214,0.248210572035348,0.251894074154597,0.315685671949245,0.271930106046396,0.268967386793702,0.228871575696967,0.300959411513218,0.266266124667962,0.405583533239814,0.403040972188521,0.353633461142132,0.387419322190156
04/07/2020,7.43869733333333,8.11930691666667,2.61550847916667,6.05783757638889,10.2933432916667,7.58840247916667,3.14698691666667,7.0095775625,5.6757154375,5.54416529166667,3.29651566666667,4.83879879861111,5.94709779166667,4.5757945,NaN,5.26144614583333,0.275470806013247,0.274217113105977,0.322092700761678,0.290593539960301,0.244751537776528,0.246222195014841,0.306049317394589,0.265674350061986,0.266126127990719,0.224570870091475,0.295157267000835,0.261951421694343,0.402757568244172,0.399234025697054,0.3490009164788,0.383664170140009
04/08/2020,7.8184646875,8.82994252083333,3.93692079166667,6.861776,10.5816216666667,8.21082529166667,4.01990216666667,7.604116375,5.9587691875,5.95829708333333,3.8551705,5.25741225694444,6.1774601875,4.8587896875,NaN,5.5181249375,0.271726760304167,0.267646530355365,0.300904038419544,0.280092443026358,0.241312794043217,0.240167581651941,0.296649229666419,0.259376535120525,0.26328526961089,0.220000686541114,0.288830985161073,0.257372313771026,0.400017167108814,0.395211172696109,0.343589335586748,0.379605891797224
04/09/2020,8.38826339583333,9.14263366666667,5.20045408333333,7.57711704861111,11.0501863333333,8.67934172916667,5.02011252083333,8.24988019444444,6.348297875,6.4339145625,4.4611545625,5.747789,6.41271504166667,5.15543895833333,NaN,5.784077,0.267693797514262,0.26214365398168,0.277492540670248,0.26910999738873,0.237592610509329,0.234560833192831,0.287113852119899,0.253089098607353,0.260426173906729,0.215573536993196,0.282063152569718,0.252687621156548,0.397063961768053,0.391355281185892,0.337872060005595,0.375430434319846
04/10/2020,8.06702820833334,8.78537010416667,5.11044179166667,7.32094670138889,10.899107375,8.47213777083333,5.1987699375,8.19000502777778,6.53652189583334,6.673868625,4.87089579166667,6.0270954375,6.65607464583333,5.45823747916667,NaN,6.0571560625,0.265911717064876,0.258836778351635,0.264589674357171,0.263112723257894,0.235189670820914,0.230593569770459,0.280688608811701,0.248823949801025,0.257884650751354,0.211646490966391,0.276032703499149,0.248521281738965,0.394193574643123,0.387347611258382,0.332445704669597,0.371328963523701
