Date,SOILT_O1_2cm,SOILT_O2_2cm,SOILT_S1_2cm,SOILT_S2_2cm,SOILT_2cm_gf,SOILT_O1_12cm,SOILT_O2_12cm,SOILT_S1_12cm,SOILT_S2_12cm,SOILT_12cm_gf,SOILT_O1_22cm,SOILT_O2_22cm,SOILT_S1_22cm,SOILT_S2_22cm,SOILT_22cm_gf,SOILT_O1_37cm,SOILT_O2_37cm,SOILT_S1_37cm,SOILT_S2_37cm,SOILT_37cm_gf,SOILT_O1_52cm,SOILT_O2_52cm,SOILT_S1_52cm,SOILT_S2_52cm,SOILT_52cm_gf,SWC_O1_2cm,SWC_O2_2cm,SWC_S1_2cm,SWC_S2_2cm,SWC_2cm_gf,SWC_O1_12cm,SWC_O2_12cm,SWC_S1_12cm,SWC_S2_12cm,SWC_12cm_gf,SWC_O1_22cm,SWC_O2_22cm,SWC_S1_22cm,SWC_S2_22cm,SWC_22cm_gf,SWC_O1_37cm,SWC_O2_37cm,SWC_S1_37cm,SWC_S2_37cm,SWC_37cm_gf,SWC_O1_52cm,SWC_O2_52cm,SWC_S1_52cm,SWC_S2_52cm,SWC_52cm_gf
05/18/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0271470048603587,0.0392710692757858,NaN,NaN,0.0310621575046089,NaN,0.0574026105579478,0.108006276821782,NaN,0.0783685404994425,0.0797659189627514,NaN,0.104273238060683,NaN,0.0852241874363202,NaN,NaN,NaN,NaN,0.109570842472813,NaN,NaN,NaN,NaN,0.0928909236505877
05/19/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0268003728783132,0.039960839997173,0.0279045241703916,NaN,0.0297490168764117,0.058076510770351,0.0573111242306636,0.107956657914363,NaN,0.0739819134819757,0.0786387319623892,0.0677427858172871,0.102940226317564,NaN,0.0843557082507649,0.125684437861728,0.0915815384114221,0.107957790556407,NaN,0.111225678038572,0.0920314092380389,NaN,0.0840884621049006,NaN,0.0928172248208817
05/20/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0255919580493633,0.0382364142458295,0.026496906020753,0.0257262997427204,0.02906435559299,0.0577396494229183,0.0570664116952515,0.107674836074167,NaN,0.073362326355886,0.0782270216379838,0.0677795066976398,0.10290325130334,0.08702822903179,0.0835312220057353,0.12600028556162,0.0917686162936839,0.108249050800713,0.113296456154244,0.110419026737188,0.0923883035929922,0.0967355603626223,0.0844763583296363,0.102856966818859,0.093809110953697
05/21/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0687133701566565,0.051455750155534,0.0331382151160473,0.0401700616428204,0.0498648672456906,0.0583432578322714,0.0586928074239082,0.108965508047092,NaN,0.0762506403217259,0.0788774276286813,0.0692240661789746,0.10391280967733,0.0882769393881165,0.0857749402322901,0.126417002951091,0.0920101120313554,0.108524174756058,0.113554161409146,0.110752742844633,0.0924513572285155,0.0967957974452033,0.0845700775227134,0.102940028045148,0.0937194832445667
05/22/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15282995893885,0.128150100303288,0.065076704238618,0.0885803333169401,0.102281122909007,0.0608389447747505,0.0618581611323837,0.113194906810369,NaN,0.0792210629516898,0.0814786167983628,0.0727981939877396,0.106992354892852,0.0912109307734584,0.0879289042195202,0.12935805129444,0.0940511555467187,0.111186753936529,0.116388120131294,0.112522207403168,0.0928413752921851,0.0973697521347573,0.0850611843168337,0.103522232745119,0.0944024436678197
05/23/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.175746058931211,NaN,0.136912233669665,NaN,0.172391871535514,0.0790641203463075,NaN,0.175598507136806,NaN,0.105383454472712,0.0824998491778266,NaN,0.107073814359115,NaN,0.0885546115334087,0.130144089559324,NaN,0.111890126717081,NaN,0.114456732114866,0.0932614855649783,NaN,0.0855351021759454,NaN,0.094836641473918
05/24/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.139181729976824,0.197759108654374,0.118418930137956,0.121275440711098,0.141433640735305,0.108538855468435,0.129725433244764,0.230238857822632,NaN,0.150180570871962,0.0819901570825322,0.0711748168083193,0.105344023123588,0.0890827681475274,0.0874115206158943,0.128360325019098,0.0930518107858926,0.110654968946833,0.115247185465279,0.114801214489489,0.0930314355232196,0.0973361092134303,0.0851504810809441,0.103410785374046,0.093874502705698
05/25/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119736545669825,0.173206304190937,0.106434439831227,0.109553281014261,0.124951019496328,0.112432290586505,0.138525767245909,0.231239496573835,NaN,0.150879582904933,0.0837145941463085,0.0710739023789235,0.106252247545947,0.0887548164152172,0.0875632741208369,0.127011065891234,0.0919424338141958,0.109877801052416,0.114327895479278,0.1118120700229,0.0925720019195684,0.0966744449002979,0.0846505118753764,0.102868655561246,0.0938928468788816
05/26/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.116777224684672,0.164078228778844,0.0997051432006955,0.103973870224555,0.119564320349433,0.111198911601171,0.136311875566029,0.225142547788364,NaN,0.153263248566999,0.0853140995699333,0.0712499522403894,0.106869487010894,0.0882514886959685,0.08821040972179,0.126809962377067,0.0918142108406893,0.110007212036998,0.114502802125134,0.111088747711098,0.0925457065129236,0.0966253286661418,0.0846460662900023,0.102961145501958,0.0938572666403869
05/27/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.103018252326501,0.150610063818577,0.0951177330034345,NaN,0.111291014737515,0.111283076475401,0.134531248690147,0.218190557993504,NaN,0.149366590597771,0.0883447232470079,NaN,0.108612410792872,NaN,0.0898510267794052,0.12639304334582,NaN,0.109665374952963,NaN,0.111701208913654,0.09262937712423,NaN,0.0846165256560936,NaN,0.0936266379511929
05/28/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0912671525528537,0.145061706050953,0.0911850900877656,0.0913406413246025,0.101779949322004,0.109203101097924,0.131342341616716,0.208550189686308,NaN,0.146407799980091,0.0894380603260809,0.0721538243905696,0.10886427352263,0.0879196123214577,0.0908469389139935,0.125978586174693,0.0913272343856863,0.109279132828485,0.114037751831286,0.111094548485531,0.0927110128754943,0.0969842715432658,0.0847009026180853,0.10333309622355,0.093426454333767
05/29/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0796574640456172,NaN,NaN,NaN,0.0925733867815796,0.107731405801471,NaN,NaN,NaN,0.138278733834147,0.0917900598805401,NaN,NaN,NaN,0.0922615457673484,NaN,NaN,NaN,NaN,0.111621246892443,NaN,NaN,NaN,NaN,0.0936829147207281
05/30/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0823284287392884,NaN,NaN,NaN,0.0934143593379306,0.105834930721551,NaN,NaN,NaN,0.136969572752269,NaN,NaN,NaN,NaN,0.0926758211683573,NaN,NaN,NaN,NaN,0.110323811011623,NaN,NaN,NaN,NaN,0.0943250062821747
05/31/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.129207651590597,NaN,NaN,NaN,NaN,0.142078498442502,NaN,NaN,NaN,NaN,0.0932825298185114,NaN,NaN,NaN,NaN,0.110556284739823,NaN,NaN,NaN,NaN,0.0952703745746096
06/01/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105245893224312,0.154277302165904,0.0901280585037338,0.0959452371798026,0.111026591961894,0.104589515243134,0.130174850109052,0.196109571195187,NaN,0.138141794174856,0.0960302968034148,0.0771163191896362,0.114004752211097,NaN,0.0947389095948111,0.126614520657708,0.0919882221440491,0.109431608607195,NaN,0.109863619650128,0.0937895664632995,NaN,0.0854250394262079,NaN,0.0941071807857337
06/02/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0868917342551256,0.142646913919527,0.0854020615205394,0.0871905009716014,0.0988661561752908,0.103458083659003,0.129362964782825,0.193179770644676,NaN,0.138956433078082,0.0962857948956783,0.0774132852843575,0.113978428896189,0.0898409417269379,0.0959656570500286,0.125899737905495,0.0915956012678703,0.10859050194821,0.113954663840534,0.11097428593129,0.0938965148453001,0.0982307130249687,0.0854572568814329,0.104578559007692,0.0944251505611136
06/03/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0683879467347055,0.133632174940556,0.081917538932707,0.0758735570780281,0.088133957389926,0.101871084601797,0.126825037139109,0.187714595711208,NaN,0.137632764708926,0.0965461936598991,0.0780782398436177,0.113559940070933,0.089424394182317,0.0956080634894657,0.12526756504173,0.0913317570952475,0.108011490536514,0.11336259123957,0.109906631168019,0.0938113199096965,0.0982413729195772,0.0853548733048661,0.104496831525826,0.0943189686193995
06/04/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.056865697869203,NaN,0.0788177237083536,NaN,0.0774790229772964,0.100051942821324,NaN,0.185723100546498,NaN,0.135035637186062,0.0970855240517778,NaN,0.114533394066278,NaN,0.097803557438636,0.125248917745673,NaN,0.107963006706982,NaN,0.111882995391892,0.0939490145975553,NaN,0.0854805957000139,NaN,0.0935654209286661
06/05/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0521028512383187,NaN,NaN,NaN,0.0743942220599677,0.0987623128910165,NaN,NaN,NaN,0.131934977294078,NaN,NaN,NaN,NaN,0.0971071927660021,NaN,NaN,NaN,NaN,0.109156478861362,NaN,NaN,NaN,NaN,0.0952144713545023
06/06/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046771787145538,NaN,NaN,NaN,0.066079499060685,0.0966794689225069,NaN,NaN,NaN,0.133311358409012,NaN,NaN,NaN,NaN,0.101347988613325,NaN,NaN,NaN,NaN,0.112434813403413,NaN,NaN,NaN,NaN,0.0926977418163087
06/07/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0443518668737007,NaN,0.0617223462676398,NaN,0.0631937640128521,0.0944210821176813,NaN,0.176329881953726,NaN,0.129549591024913,0.0967815090460667,NaN,0.116373456980311,NaN,0.0977655313600728,0.125725618161664,NaN,0.108310135771835,NaN,0.110928677253659,0.0943228310212071,NaN,0.0859732194196044,NaN,0.0945026589158709
06/08/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0416674849317772,0.0999627267921191,0.0565280398804852,NaN,0.0571477669013648,0.0925152846190935,NaN,0.173992913238218,NaN,0.126776784558224,0.0966245797974064,NaN,0.116381250176808,NaN,0.0987386079119352,0.12554367267332,NaN,0.108030425930449,NaN,0.111127465742125,0.0943495138289371,NaN,0.0860127187806973,NaN,0.0950884644060612
06/09/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043200972878847,0.0953194040640126,0.0536256436508524,0.0450969888143294,0.0577332322018232,0.0922126886027848,0.119823318452744,0.175503895164276,NaN,0.126364218138979,0.0976114591821464,0.0859786503390603,0.118822322828332,0.0929001953916448,0.0991800817996114,0.12625603340866,0.0924340474115347,0.108671286774042,0.11429494452317,0.111377298888441,0.0940805990202715,0.0991287205151851,0.0857859899491612,0.105316884324302,0.0957421397852231
06/10/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0974111349212529,NaN,0.0549090114259622,NaN,0.0869070489514968,0.0916747767109678,NaN,NaN,NaN,0.120213791039189,0.0977842988359228,NaN,NaN,NaN,0.0987994096051904,NaN,NaN,NaN,NaN,0.112476549501022,NaN,NaN,NaN,NaN,0.0953294098728761
06/11/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0940226013132579,0.123255476764921,0.0594291280274745,0.0744075554726073,0.0868215958950977,0.0902996161269778,0.117558146276691,0.171646105713372,NaN,0.123783022027507,0.0970193243700057,0.0855338190008947,0.118367092235595,0.0928179075350844,0.0990762566836605,0.126290532505713,0.0923685724406412,0.108493497829106,0.114142553636822,0.111908338017417,0.0942304404380067,0.0991373067467583,0.0858963663658847,0.10529263172469,0.0955973942905825
06/12/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0759679677651989,NaN,NaN,NaN,NaN,0.116129759047006,NaN,NaN,NaN,NaN,0.0970759131777206,NaN,NaN,NaN,NaN,0.111192995049696,NaN,NaN,NaN,NaN,0.0951898489579288
06/13/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0655458560634444,NaN,NaN,NaN,NaN,0.116968058192125,NaN,NaN,NaN,NaN,0.0980635594935499,NaN,NaN,NaN,NaN,0.109495132887146,NaN,NaN,NaN,NaN,0.0938880666467863
06/14/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0624015111185797,0.101193597617479,0.0571432885027106,NaN,0.0685319113798017,0.0897111704705799,NaN,0.168677009276266,NaN,0.117599241435128,0.0965221357795822,NaN,0.118313333407,NaN,0.0999849012585526,0.125608717659606,NaN,0.107935325592698,NaN,0.111295614821724,0.0932488063376553,NaN,0.0849611614321113,NaN,0.0936292931979001
06/15/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0657210755586729,NaN,NaN,NaN,NaN,0.11757804863972,NaN,NaN,NaN,NaN,0.0976344957213073,NaN,NaN,NaN,NaN,0.1096825284487,NaN,NaN,NaN,NaN,0.0944812800086028
06/16/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0424999575126159,NaN,0.0511365881156447,NaN,0.0544443722142844,0.0875222961650444,NaN,NaN,NaN,0.112085574755736,0.0942851083174886,NaN,NaN,NaN,0.0962708201376943,NaN,NaN,NaN,NaN,0.112248114524106,NaN,NaN,NaN,NaN,0.0943532962044708
06/17/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0403415523338707,NaN,0.0482704662245215,NaN,0.0504352387690856,0.0874395121536884,NaN,0.164551550386874,NaN,0.114176860080433,0.0950366541475211,NaN,0.117661579782359,NaN,0.0983786802079854,0.125014092662884,NaN,0.107329607628748,NaN,0.109797454579832,0.0929114565963828,NaN,0.0846228920507297,NaN,0.0937423460587885
06/18/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0390385663696924,NaN,0.0450520221948586,NaN,0.0468663411917023,0.0869190667346461,NaN,0.162292199219542,NaN,0.117092272763129,0.094942408367079,NaN,0.117579404093421,NaN,0.100184805548095,0.124675141092408,NaN,0.107160938254479,NaN,0.111802214691246,0.0928795440406348,NaN,0.0846583995163899,NaN,0.0923266266284406
06/19/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046273755746472,NaN,NaN,NaN,NaN,0.111907901439914,NaN,NaN,NaN,NaN,0.0976390024223851,NaN,NaN,NaN,NaN,0.109366476238156,NaN,NaN,NaN,NaN,0.0927608676505862
06/20/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0425510277221786,NaN,NaN,NaN,0.0480135057691989,0.0850296228151112,NaN,NaN,NaN,0.111730265432982,NaN,NaN,NaN,NaN,0.0979015922443477,NaN,NaN,NaN,NaN,0.10947550323208,NaN,NaN,NaN,NaN,0.0935806428361811
06/21/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0387891912234912,NaN,0.041891105367738,NaN,0.0456580789371026,0.083484398479423,NaN,0.153342335119802,NaN,0.108843021640636,0.0941870577443796,NaN,0.116826408763174,NaN,0.0972899651231403,0.125143880839229,NaN,0.107513105001769,NaN,0.109322011577294,0.0926762729954206,NaN,0.0844100904158785,NaN,0.0935511084335103
06/22/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0328220480105069,0.0624764826215162,0.0392714982955195,NaN,0.0418118651351135,0.0810645982965175,NaN,0.147478838692245,NaN,0.106707014484335,0.0926063477009821,0.0798609887860004,0.114498709750056,NaN,0.0957085192791396,0.124571347087295,0.0913482449639008,0.106987281913363,NaN,0.108875570664562,0.0927557052254451,NaN,0.084433168949032,NaN,0.0931321611102682
06/23/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0354149413601448,NaN,0.0393543094513113,NaN,0.0406973078568358,0.0802486966775172,NaN,0.146680856220337,NaN,0.110779104006702,0.092927480005095,NaN,0.115708909809967,NaN,0.0991924419294476,0.123889357290056,NaN,0.106486652322044,NaN,0.111156558458451,0.0920042255512879,NaN,0.0837024280932656,NaN,0.0910026429322444
06/24/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0470867577406779,NaN,0.0407808675839011,NaN,0.0463276153993956,0.0793204828946838,NaN,0.146321782505044,NaN,0.108792917689428,0.0938162262409941,NaN,0.117160490815339,NaN,0.100310003521994,0.124804702115463,NaN,0.107369301269262,NaN,0.111981209579773,0.0923279734644597,NaN,0.0839391870777727,NaN,0.0912116520286515
06/25/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0749278357532915,NaN,0.044968689667548,NaN,0.0625309337685768,0.0784222143096941,NaN,0.144769801007411,NaN,0.10331218183042,0.0943593823435566,NaN,0.117406356209704,NaN,0.098391482582998,0.126355879319759,NaN,NaN,NaN,0.114233147407502,0.0928290966167145,NaN,NaN,NaN,0.0929928384827566
06/26/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.055454242898412,0.079701413085378,0.0480006717031227,0.0532645463273062,0.0573014695470586,0.078301374309737,0.093626216450538,0.14465922517855,NaN,0.102634803527062,0.0940923769419334,0.0809674304896565,0.117175655351635,0.0928077010825442,0.0972188177582089,0.126225686085652,0.0929265351395329,0.108393075750941,0.113090603975097,0.112669000320151,0.0927065982659714,0.0969664862893938,0.0839828861277635,0.102520616038373,0.0932633238188958
06/27/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0477620280629043,0.0727622904876352,0.0464932179948207,0.0459102164050001,0.0530795103228643,0.0779298097315282,NaN,0.144941804415705,NaN,0.106417690225378,0.0931622509409788,0.0803441095192303,0.11675204354997,0.0924483090454594,0.096107510821668,0.12528942651687,0.0923496345653484,0.107716825927837,0.112287127663731,0.109701316898396,0.0923512664721584,0.0966518313968904,0.0837235167200794,0.102193301751046,0.0933781324119511
06/28/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0491100295853049,0.0710675632226759,0.0456295807003504,0.0455663955433757,0.053461132686374,0.0780765206270868,0.0925827099653012,0.145397531999512,NaN,0.107169300592624,0.0935010649466072,0.0808909349680856,0.117650862560287,0.0933670359622762,0.0965654632218332,0.125945638885676,NaN,0.108378608688497,NaN,0.110592882418414,0.0921566801017581,NaN,0.0836184304302038,NaN,0.0931219740917133
06/29/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0483561006627151,0.0707983572355309,0.0439228443913869,0.0442558916681998,0.0518166694375364,0.0779503563211838,0.0916510280441446,0.14428581537953,NaN,0.102758654713795,0.09306687940812,0.0802152663499409,0.116746949389189,0.092570166937947,0.095766790371317,0.12668156819097,0.0931333404698059,0.108964530029394,0.11356198887528,0.112237390983764,0.0923248311443325,0.0966323428859319,0.0837738728242658,0.102198280047614,0.0933732309068558
06/30/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0398773138642236,0.0652051100560911,0.0413795806008959,0.0385816228798651,0.0455420606601362,0.0773456460807528,0.0908359978647896,0.141971158634457,NaN,0.101630268794298,0.0924259010182453,0.0789271180288811,0.115323487048423,0.0913363633150727,0.0950192615483265,0.125527698952532,0.0923646480078017,0.107775014744964,0.112264186741132,0.110639241219071,0.0918666119084378,0.0961282603463773,0.0832875990601656,0.101568643827501,0.0928120351562482
07/01/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0364421654853337,NaN,0.0390307077343526,NaN,0.044041635822141,0.0760280793742475,NaN,0.139174267339411,NaN,0.100795786878505,0.0913184276531578,NaN,0.114150157221465,NaN,0.0955151884462676,0.124512070484862,NaN,0.107076769142836,NaN,0.110782308196975,0.0914438619232081,NaN,0.0829154772048037,NaN,0.0913274758459009
07/02/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0343504533579678,0.0596197766263198,0.0375791053913056,NaN,0.0408968065262457,0.0746266282511682,NaN,0.136725950278339,NaN,0.0991947096339022,0.0910714978019124,NaN,0.114030603402794,NaN,0.0958070265482892,0.124934409344991,NaN,0.107396842868329,NaN,0.111311054444081,0.0916652488730966,NaN,0.0830637632064763,NaN,0.0911869127862879
07/03/2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.191454794842777,0.220570173493966,0.135466580198403,NaN,0.177619938852259,0.160077975366313,NaN,0.271561217527056,NaN,0.197621551084975,0.131348731048884,0.0797347238327429,0.12564121795086,NaN,0.108933395164764,0.125395683730794,0.0923949130975907,0.107943490694384,NaN,0.111420903826562,0.0915500409188688,NaN,0.0831515891242033,NaN,0.0920274908087593
